,text_id,token,ageism,aporophobia,body_shame,capacitism,lgbtphobia,political,racism,religious_intolerance,misogyny,xenophobia,other,not_hate
325,7510,▁???,-0.6313809,-0.68733966,-0.79184914,-0.47018552,-0.15051948,-0.8296973,-0.61872905,-0.45542932,-0.9749999,-0.6278519,-1.2955186,1.9245927
326,7723,▁@,1.2947166,0.72153884,1.1038252,0.59610736,0.501249,0.9492251,0.59058094,0.3498001,-0.0470666,0.5459095,-0.09032859,-1.8752842
327,7723,user,0.04464645,0.08320868,-0.039354578,-0.12598976,0.13136101,0.6060654,-0.22346914,0.0024190769,-0.268872,-0.040472806,-0.31398582,-0.3585613
328,7723,▁@,1.0761044,0.69355273,1.0209899,0.5377807,0.47222576,1.0299466,0.41089886,0.28635448,-0.013113437,0.63816226,0.12963283,-1.8910788
329,7723,user,-0.023847014,-0.018559039,-0.085354865,-0.17264971,0.11993125,0.6015532,-0.27211493,-0.083649874,-0.19257526,-0.08763565,-0.3896163,-0.50984067
330,7723,▁não,0.20161231,0.042313933,0.23944178,0.09180268,0.117750034,0.29924038,4.4703484e-06,0.0514486,-0.12782645,-0.08886068,0.20478098,-0.7517984
331,7723,▁que,0.1391269,0.055678755,0.12469792,0.06359956,-0.13661464,0.00019326806,0.033266544,-0.14504544,0.01453832,0.16784918,-0.04234624,-0.3238116
332,7723,rido,-0.13517612,-0.04768806,-0.14548105,-0.105290584,-0.08810751,0.264388,-0.16673738,-0.16671896,-0.00037478842,-0.034103822,-0.45946413,-0.22398752
333,7723,",",1.1512849,1.051847,1.0104407,0.48542738,1.0600303,0.42699745,0.76092756,0.40162572,0.08520302,0.840554,0.762988,-0.44180903
334,7723,▁ele,0.49034923,0.3889296,0.5123847,0.29120582,0.46255046,0.8314842,0.22325031,0.25966465,-0.007169977,0.3499477,0.09040448,-1.0420136
335,7723,itor,0.27496743,0.18589267,0.29304647,0.13030839,0.31001538,0.8923229,0.051933445,0.1382168,-0.16504127,0.119865365,-0.1516431,-1.0170504
336,7723,▁não,0.22327536,0.09963361,0.26282793,0.08375621,0.20589688,0.23940033,0.05819711,0.05087122,-0.06979801,0.0061053373,0.05500628,-0.530222
337,7723,▁é,0.3542204,0.2550134,0.37351418,0.191793,0.25301778,-0.038038403,0.30147234,0.11377783,0.023562217,0.24358752,0.33293176,-0.19188015
338,7723,▁o,0.14863867,0.036098167,0.19997613,0.0072068684,0.09669817,-0.28571805,0.017309122,-0.07954055,-0.051116936,-0.0033927783,-0.010555647,0.048703045
339,7723,brig,0.33749905,0.16665597,0.22261491,-0.028261043,0.24473926,0.13662499,-0.07661697,-0.039363384,-0.18999577,-0.021279871,-0.09260857,-0.38259047
340,7723,ado,0.10139969,-0.026797377,0.06112037,-0.06742178,0.09821256,-0.29101616,-0.071147434,-0.17946312,-0.09175475,-0.11091729,-0.035998315,0.037710324
341,7723,▁a,0.226512,0.07051566,0.29502743,0.07989669,0.12902841,0.088865794,-0.027455643,-0.19280738,-0.13757613,-0.036100943,0.06250278,-0.68181604
342,7723,▁bot,0.19099554,0.065877244,0.15381132,-0.029826056,0.15790176,0.077209875,-0.08688386,0.051395833,-0.23884209,-0.05668193,-0.08104798,-0.30352318
343,7723,ar,-0.14315554,-0.15909964,-0.11096318,-0.039763667,-0.13439308,0.010262821,-0.12914331,-0.10251258,-0.06619638,-0.107225,-0.18692297,-0.1379461
344,7723,▁em,-0.134577,-0.123009235,-0.13434643,-0.036292545,-0.13441564,-0.18248743,-0.08727014,-0.15837306,0.02515971,-0.066979505,-0.14716437,0.09701669
345,7723,▁que,0.15301807,0.090775326,0.18947107,0.07028065,-0.048142076,0.16267073,0.03739147,-0.008932836,0.025363987,0.05691567,-0.10654342,-0.40709007
346,7723,m,-0.15634248,-0.17476225,-0.09083201,-0.16813186,-0.18684676,0.090024576,-0.25420433,-0.117202014,-0.09057447,-0.24426053,-0.43292588,-0.11721182
347,7723,▁não,0.21206373,0.12608027,0.26547545,0.09683253,0.17488417,0.2599026,0.090597965,0.11392296,-0.06158704,0.025805257,0.11455716,-0.516351
348,7723,▁que,0.10832161,0.048594415,0.122760445,0.07306562,-0.01138109,0.03170623,0.01858297,-0.0776798,0.013030464,0.032872826,0.0055716187,-0.27409554
349,7723,r,0.27557015,0.19348094,0.28226528,0.15382938,0.16087452,0.26338878,0.15858874,0.0710825,-0.03657095,0.14825839,0.109232925,-0.52645165
350,7723,▁para,0.16903383,0.097519025,0.17317966,0.041747585,0.1902711,0.4401828,-0.006144285,0.094221726,-0.058945257,0.01631821,-0.07800271,-0.54095
351,7723,▁cum,0.5023771,0.43296447,0.4775825,0.23804612,0.46761012,0.6346544,0.26570377,0.28507358,-0.053996474,0.35867852,0.1771783,-0.70098794
352,7723,pri,-0.06653321,-0.06298478,-0.14622924,-0.1416527,0.061674863,0.22716197,-0.22637649,-0.12608233,-0.136179,-0.13668863,-0.28386393,-0.13290992
353,7723,r,0.29837108,0.21806954,0.30424345,0.16500804,0.17082563,0.34509102,0.12930156,0.07715745,-0.0005185902,0.19258118,0.066772066,-0.61925876
354,7723,▁cot,0.13792577,0.07333535,0.100250065,0.05242096,0.21967167,0.64886546,-0.051407456,0.20588773,-0.17040399,-0.07319006,-0.08912435,-0.6268991
355,7723,as,0.09668735,0.25513777,-0.33310953,-0.02222957,-0.19202065,-0.46135962,-0.1660429,-0.9148094,0.48056245,0.25097477,-0.51435584,0.54810506
356,7723,.,0.94426244,0.77088606,0.8082777,0.54696107,0.663085,0.71940637,0.55465394,0.40486127,0.10588835,0.6828085,0.30326205,-0.870835
357,7723,▁você,0.16163369,0.08895215,0.29063225,0.14188117,0.058365505,0.55853826,0.13109082,0.22242907,-0.12396246,0.0706688,-0.013475027,-0.8215244
358,7723,s,0.23040648,0.13206047,0.38580567,0.087146424,0.19210827,0.39368126,0.17207798,0.32564014,-0.1976654,0.06337145,0.14736745,-0.6391305
359,7723,▁quadri,0.6992067,0.6705568,0.54306114,0.6564542,0.4236092,2.8616214,0.40744138,0.56627417,0.27298665,0.6065618,0.054145493,-2.8675296
360,7723,lh,-0.35633832,-0.45742273,-0.5249216,-0.6035536,-0.3635673,-0.48918325,-0.4070654,-0.30482116,-0.21130732,-0.31815544,-0.40055525,0.69409907
361,7723,eiro,0.6731312,0.47039387,0.65891945,0.3595735,0.43169093,0.98243934,0.40086308,0.29588246,0.008424848,0.47169608,0.28505927,-1.3645099
362,7723,s,0.16879803,0.10064451,0.2667236,0.058874853,0.10804436,0.061491642,0.16243857,0.12258829,-0.06741095,0.105266705,0.08693496,-0.19147688
363,7723,▁não,0.16177136,0.023771208,0.20036305,-0.01572667,0.1352722,0.08902838,-0.039489344,0.032543283,-0.15776578,-0.10731908,-0.07832368,-0.33037382
364,7723,▁pode,0.14688085,0.0555332,0.12997654,-0.007114837,0.0861502,0.40045094,-0.025669262,0.055114128,-0.12699834,-0.039536875,-0.13360356,-0.54950666
365,7723,m,-0.2761497,-0.2578571,-0.23366588,-0.22821975,-0.20653224,-0.49020144,-0.22452492,-0.20101613,-0.09356828,-0.2575129,-0.2290063,0.53958464
366,7723,▁p,0.3241692,0.23675421,0.38203442,0.2883504,0.15310046,1.0450767,0.19100137,0.22151166,0.024578229,0.17304805,0.048705168,-1.2714355
367,7723,agar,0.4275707,0.38014382,0.34382597,0.11738101,0.3620243,0.5763655,0.11621111,0.17984876,-0.05837284,0.21976689,0.0524157,-0.5712861
368,7723,▁m,0.21645717,0.20587552,0.2609198,0.15457511,0.2582065,0.88010436,0.1139923,0.26485217,-0.05912853,0.20115748,-0.07075377,-0.7828802
369,7723,▁pug,-0.1120498,-0.08477288,-0.27721107,-0.10583291,0.088384,0.44273585,-0.3006587,-0.16033912,-0.026700247,-0.28240985,-0.47038978,-0.29109448
370,7723,nar,0.276176,0.1896438,0.1866682,0.07912104,0.283497,0.9233932,0.007577844,0.1801687,-0.08941813,0.06153287,-0.114038475,-0.82920307
371,7723,▁man,0.02036868,0.005344875,0.10073718,-0.045355007,0.12652524,0.25861347,-0.115002364,0.08477702,-0.1501382,-0.14675221,-0.1949544,-0.24547549
372,7723,d,0.14031258,0.05596769,0.15898979,0.019846857,0.06839952,0.2104688,-0.014856428,-0.02003605,-0.106233746,0.038659975,-0.088041455,-0.3943768
373,7723,atos,0.15029831,0.18655686,0.04839742,0.0012594163,0.18690553,0.07039888,0.026553094,-0.08227709,0.024120597,0.1784595,-0.038934097,0.050118238
374,7723,▁de,0.3882231,0.3113121,0.45699424,0.34007102,0.13996595,0.3690853,0.27812985,0.017551817,0.1297801,0.3962944,0.2053634,-0.7792378
375,7723,▁pessoa,0.34828386,0.24981187,0.38866287,0.2434301,0.22063488,0.5121052,0.1665644,-0.03498727,-0.025247592,0.21161908,0.1348452,-0.95512193
376,7723,s,0.16369946,0.316758,0.27656844,0.30850306,0.21285407,0.41798759,0.3163626,-0.005666498,0.20899281,0.47492108,0.2619161,-0.44670266
377,7723,▁que,0.14266416,0.123244695,0.14695475,0.14161569,0.058932126,0.1282987,0.075742885,-0.12141958,0.076899946,0.17668384,0.015604898,-0.2706976
378,7723,▁for,0.994529,0.7399347,0.95709,0.43082863,0.7563293,0.6217843,0.4228143,0.22148934,-0.14090307,0.47766864,0.39943966,-1.2327492
379,7723,am,-0.2847585,-0.16987891,-0.2974854,-0.18823639,-0.18572149,-0.27728015,-0.25819117,-0.21949588,-0.05799765,-0.22414999,-0.37483275,0.48357722
380,7723,▁ele,0.4121066,0.29331636,0.4437552,0.19039708,0.27721125,0.26450655,0.14220664,0.10625622,-0.058897287,0.22336,0.16991508,-0.5703259
381,7723,itas,-0.017084118,0.035869382,-0.07323344,-0.10066685,0.10319556,0.106751956,-0.13094491,0.011684716,-0.08422135,-0.036442894,-0.24196285,0.14129479
382,7723,▁pelo,0.6165455,0.53847766,0.58921903,0.33237523,0.48157814,0.5894686,0.37591276,0.23235235,0.04487802,0.44081798,0.30382675,-0.7744309
383,7723,▁p,0.3235258,0.17591138,0.3064235,0.17124808,0.17248902,0.29870027,0.113091245,0.054316267,-0.016428564,0.07764156,0.06591296,-0.5350307
384,7723,ovo,0.067958,0.08147691,0.015239596,0.04761003,0.13509761,0.27457774,-0.018106394,0.03371001,0.002151139,0.06648902,0.029132478,-0.21686146
385,7723,▁s,0.4099217,0.23533684,0.5314951,0.10153458,0.48620942,0.71201146,0.16501415,0.5306527,-0.28733444,0.0810395,0.2521961,-0.8335085
386,7723,ó,-0.017943189,0.049361832,-0.115992814,-0.05776585,-0.027344488,-0.17612007,-0.040712938,-0.18516797,0.07506687,0.06203454,-0.102879785,0.28950232
387,7723,▁p,0.35548177,0.119017854,0.4598648,0.12073446,0.2949502,0.5809914,0.07705483,0.34628502,-0.27209115,-0.049413845,0.16560334,-0.88728726
388,7723,q,0.22519954,0.18144481,0.1757663,0.09976124,0.13416068,0.5077221,-0.006995015,-0.030707717,-0.0784813,0.06304161,-0.12173764,-0.674094
389,7723,▁seu,0.24994256,0.22778149,0.21478386,0.09551112,0.26048195,0.25370073,0.14109288,0.15541843,-0.031146424,0.20142184,0.2458041,-0.23981303
390,7723,▁part,0.060933173,-0.06238125,0.05175794,-0.12003566,0.10673742,0.13952933,-0.1648708,-0.06632978,-0.23298752,-0.16069865,-0.3083707,-0.23048848
391,7723,ido,-0.0708642,-0.009064272,-0.06860836,-0.04386133,0.10176175,0.7508429,-0.1962181,-0.05373728,-0.07864575,-0.131134,-0.51196015,-0.59549046
392,7723,▁não,0.32891554,0.19088182,0.354515,0.052828774,0.44055444,0.5949084,0.036294013,0.25936037,-0.1940833,0.006476531,-0.0011872202,-0.69729936
393,7723,▁cum,0.67475396,0.54899585,0.6219193,0.28921208,0.6612062,1.0731857,0.2647066,0.36163932,-0.09149334,0.3686396,0.08467489,-1.2078792
394,7723,pri,0.14190239,0.100987375,-0.007003069,-0.06888524,0.20250663,0.4496645,-0.1807945,-0.120314725,-0.10552028,-0.07496798,-0.37579554,-0.4155488
395,7723,u,0.2754835,0.31774992,0.21272779,0.1624244,0.39033017,0.5274242,0.1659894,0.18299498,0.04285757,0.25166643,0.03656224,-0.4227484
396,7723,▁cot,0.030559868,-0.038253903,-0.06869671,-0.067782655,0.16173503,0.6999066,-0.25252846,0.054655164,-0.2205412,-0.19573924,-0.36519247,-0.6573717
397,7723,as,0.62794006,0.45592037,0.79182637,0.27986127,0.67464423,0.79400796,0.40553856,0.74911237,-0.22909042,0.31540063,0.51713777,-0.84434026
398,7723,.,1.4732479,1.1378286,1.264129,0.7823335,0.94245553,0.39692783,0.98163146,0.56445915,0.1825276,0.9617978,0.837217,-0.49822515
399,3004,▁@,1.840529,2.7462687,2.4109502,1.4926249,1.987407,0.60786164,3.0128322,2.6044898,0.77185184,2.7570343,3.3749938,-0.24522567
400,3004,user,0.8641732,-0.5652268,-0.49092144,0.72929573,-0.6354635,-0.6922886,-0.49009848,-0.16300201,-1.4438715,-0.026319206,0.6029343,-1.6269113
401,3004,▁PRA,-0.08602306,-1.0511534,-0.9922418,0.0089150965,-0.66854215,-0.9353564,-1.1438129,-1.0348976,-1.2609792,-0.65234405,-0.39005905,-0.861271
402,3004,▁CARA,0.42564112,-0.33107793,-0.25755444,0.33438355,-0.19863993,-0.5280683,-0.19827062,-0.16276023,-0.6717748,0.119175315,0.24078423,-1.0232143
403,3004,LH,0.082405776,-0.16307503,-0.19627911,0.076222956,-0.09649424,-0.12874675,-0.14292893,-0.05482155,-0.2839802,-0.012299925,0.08980566,-0.474814
404,3004,OOO,-0.39842582,-1.1267715,-1.031256,-0.31364518,-0.5197346,-0.48443782,-1.138902,-0.88081527,-0.8401991,-0.8883951,-0.6551136,-0.7403227
405,3004,▁man,0.3571046,-0.30131397,-0.2888481,0.24630186,0.0817523,-0.56642854,-0.40715843,-0.2441515,-0.70036024,-0.09140855,0.37885934,-0.7600304
406,3004,o,0.11835188,-0.058241308,-0.17269988,0.160563,0.23207562,-0.20180014,-0.03659475,-0.016701818,-0.4174592,0.09510675,0.21874896,-0.47363785
407,3004,▁esse,0.29816458,0.070261955,0.029587656,0.28737172,0.61627924,0.020599782,-0.01766479,0.18865246,-0.16443688,-0.16851497,0.19451147,-0.3783555
408,3004,s,0.7439281,1.0648423,1.0950552,0.67438865,0.8845327,0.38683698,1.0346245,0.90899694,0.23728028,1.0747536,1.2043834,-0.40703797
409,3004,▁via,1.2979925,1.436321,1.3792741,1.0968086,2.2225134,0.64223987,1.5090172,1.5127347,1.0142739,1.4164507,1.1001701,-1.2838194
410,3004,do,0.20130661,-0.4887443,-0.47642666,0.11429241,-0.5276767,-0.54290766,-0.35704082,-0.27666563,-0.41950285,-0.25581074,-0.8033946,-0.008610025
411,3004,▁fic,-0.006098449,-0.5100515,-0.55175996,-0.00049865246,0.9792758,-0.292543,-0.627277,-0.40893438,-0.4595493,-0.6109165,0.45324844,-1.2904451
412,3004,ava,-0.20651513,-1.0546491,-0.9043546,-0.07856755,-0.4833019,-0.6507521,-1.0099214,-0.8206407,-1.3790629,-0.6725494,-0.57441354,-0.38274798
413,3004,m,0.26513642,-0.1754939,-0.27092028,0.25297722,0.2606213,-0.30443484,-0.25159496,-0.20584589,-0.6732041,-0.13276413,0.10316941,-0.32597357
414,3004,▁tro,0.57306385,-0.13267088,-0.19031394,0.47523057,0.49800158,-0.3562186,-0.14572895,-0.059828043,-0.63113445,-0.14558625,0.48518598,-1.13727
415,3004,mb,0.48541895,-0.0446724,0.009256154,0.46791238,-0.07225677,-0.23233323,0.07119149,0.113331616,-0.61434996,0.29381213,0.07561417,-0.9837531
416,3004,ando,0.5384533,0.3366055,0.28977376,0.43904418,0.3167552,-0.07014106,0.36889136,0.2879147,-0.26033205,0.43449742,0.6307929,-0.31655556
417,3004,▁em,-0.019431844,-0.03445162,-0.11316182,-0.08332258,0.2522356,-0.07906291,-0.063962,-0.09427409,-0.012995124,-0.20392838,-0.061598852,0.12933916
418,3004,▁mi,1.1355896,0.6124425,0.51332945,1.1117003,0.937096,-0.0015114248,0.7604642,0.76138973,-0.67912966,0.9355991,0.58603495,-1.7619429
419,3004,m,0.78713447,0.2603337,0.100617856,0.7660635,0.7200582,-0.16900611,0.25911948,0.17628288,-0.6688844,0.48952842,0.45807236,-1.4648705
420,3004,▁de,0.9305775,1.998888,1.6872544,0.4933701,1.8095679,0.84089684,1.9435158,1.6441768,1.2335341,1.3694336,1.9541157,1.0705723
421,3004,▁5/5,1.6982542,0.5194818,0.15744963,1.3692566,0.74030435,-0.60121596,0.8193008,0.7014834,-0.5794912,1.193429,1.657008,-2.98111
422,3004,s,0.9205772,0.5968362,0.55371016,0.95011365,0.36444125,-0.009436913,0.7453164,0.53664947,-0.43100145,1.1800745,1.048906,-1.5023113
423,3004,▁e,-1.0646124,-0.9884941,-0.55659115,-0.8229683,-0.49852055,0.051554278,-1.1424797,-1.0083051,-0.032999493,-1.1825976,-1.33726,0.6401424
424,3004,▁eu,1.128905,-0.25449777,-0.49229538,0.9413612,0.25865012,-0.77105504,-0.09704685,-0.11662793,-1.3111441,0.569237,1.096693,-2.9347506
425,3004,▁s,0.848365,0.24152166,0.11172065,0.6319006,0.5994137,-0.31693742,0.32918173,0.28935033,-0.35538924,0.5880493,1.0300078,-1.7116275
426,3004,ó,0.45172194,-0.16742003,-0.3268075,0.3864311,0.11028555,-0.40759724,-0.15424073,-0.117515266,-0.5114821,0.12768406,0.37252665,-1.3014631
427,3004,▁pens,0.27437484,-0.28922975,-0.20203465,0.15742323,0.40649602,-0.36649162,-0.31284606,-0.10527067,-0.53565264,-0.068905815,0.41976094,-1.2859094
428,3004,ava,-0.20108725,-0.49732324,-0.39762145,-0.16671787,-0.27607965,-0.2720847,-0.60403,-0.5223012,-0.42980754,-0.48939124,-0.43590063,0.006424278
429,3004,▁ser,1.0286225,0.9571005,0.9577435,0.84835005,0.5634316,0.10634226,1.1235138,0.987763,-0.06423095,1.1857684,0.9293977,-0.78743047
430,3004,▁gay,1.1384013,0.9591811,1.0401638,1.0056162,0.80481386,-0.018609881,1.0690085,0.8584796,-0.48319817,1.3253243,2.0263658,-1.275619
431,3004,▁não,-0.71087253,-1.3489487,-0.8684176,-0.42401952,-1.0042543,-0.39866617,-1.2558714,-1.1728568,-0.6684185,-0.90448314,-1.3586062,-0.75731945
432,3004,▁é,-0.6076501,-0.998888,-0.682969,-0.45809036,-0.5456666,-0.18856919,-0.95089734,-0.8335761,-0.35759178,-0.8302466,-1.0435902,-0.3278906
433,3004,▁es,0.008709639,-0.19863394,-0.058972135,-0.026630268,-0.039500713,-0.19873665,-0.17120633,-0.23280437,-0.24521393,-0.029143006,0.108879626,-0.3903076
434,3004,col,-0.19396955,-0.64961696,-0.45761847,-0.015236288,-0.39690834,-0.30742082,-0.6187161,-0.63187444,-0.71373636,-0.31156677,-0.4121846,-0.933552
435,3004,ha,-0.43423456,-0.90180665,-0.80114126,-0.3019139,-0.41810787,-0.41378582,-0.99000335,-0.8321203,-0.61851066,-0.82663244,-0.39769775,-0.3149767
436,3004,",",-0.6322275,-3.0558279,-2.0004969,-0.5228774,-1.7776121,-1.3946384,-2.6000967,-2.3443403,-2.4278862,-1.4238964,-1.6424284,-3.4125457
437,3004,▁mas,0.44125575,-0.019482046,-0.047405332,0.40964654,0.37236637,-0.12745723,-0.03991364,-0.08303276,-0.57382524,0.25603768,0.23559192,-1.1776611
438,3004,▁ser,0.22415325,-0.51465404,-0.35906,0.18750922,-0.27996796,-0.40940005,-0.3307352,-0.31756592,-0.6767375,-0.10012275,0.02801752,-1.2964741
439,3004,▁homo,0.15879041,-0.43608713,-0.339708,0.15588215,-1.0602245,-0.69379866,-0.35110128,-0.4777475,-1.2123291,0.26407546,0.95559406,-0.6285794
440,3004,f,0.18012618,-0.17057185,0.0916231,0.12380493,-0.22442651,0.0116894245,-0.02685839,-0.10879803,-0.60135007,0.14189738,0.84392595,-0.60357344
441,3004,obi,0.63455284,0.4808001,0.54787856,0.6595646,-0.04424584,-0.027247027,0.61296695,0.5500405,-0.42451048,0.8410448,1.390148,-0.73767525
442,3004,co,-0.9375324,-1.950225,-1.7800711,-0.6472358,-1.4644724,-0.935406,-1.9533176,-1.796289,-1.3460437,-1.5473675,-1.6450554,-0.3956164
443,3004,▁é,-1.4914054,-2.1541514,-1.3697631,-1.1977446,-1.5872483,-0.65642107,-2.165944,-1.7990861,-1.0239508,-1.9956216,-2.236299,0.35826594
444,3004,▁in,0.5542814,-0.37760448,0.060415506,0.1162869,-1.2150946,-0.85946286,-0.29099232,-0.33404034,-1.3570273,0.47106135,0.55889404,-0.42797613
445,3004,evi,0.15129173,-0.9366268,-0.574926,0.0103060305,-1.0464746,-0.9082031,-0.9078173,-0.6479854,-1.482577,-0.5126748,-0.3475479,-0.45355326
446,3004,t,0.5865632,0.3181035,0.743636,0.6042218,0.2340601,0.4261446,0.71453714,0.52942353,-0.00952971,0.70636886,0.4088025,-1.4480301
447,3004,á,0.6279772,-0.23552611,0.092649534,0.60222775,-0.48767594,-0.3135103,0.078382656,-0.07576811,-0.9082155,0.6130802,0.4106595,-1.8419718
448,3004,vel,1.8872302,1.0793018,1.0168276,1.5428377,0.39376855,-0.34522128,1.2789333,0.9562615,-0.88912183,1.9685361,1.9048972,-2.1844897
449,1311,▁@,37.060837,50.994617,31.96563,33.89776,39.478413,33.17339,36.960976,46.738617,51.650482,35.853863,40.925095,-14.29677
450,1311,user,-16.56258,-6.2596607,-17.587011,-22.893986,-15.347957,-14.347422,-6.2869196,1.4798903,-2.3226252,-7.6016016,-3.3974874,12.444382
451,1311,▁é,2.0687985,9.291733,0.29775047,-0.27545404,4.112001,2.1643295,5.6942244,10.882039,12.190272,5.627392,8.063202,1.5180278
452,1311,▁via,7.3061037,14.73201,5.330474,5.7567506,15.375389,7.8602543,9.1908455,15.223701,15.790758,9.784187,12.738543,-6.14276
453,1311,do,-2.8447556,8.084174,-4.680403,-9.489497,-1.0960221,-2.5773642,4.907699,13.956543,10.253544,3.2422273,6.9375334,2.5265543
454,1311,.,18.105387,21.966465,16.47132,18.9599,19.640732,15.981035,15.545687,17.906387,20.741747,15.732492,18.360888,-7.7871666
455,2732,▁RT,0.13615112,0.40113848,0.26663053,-0.061109625,-0.26639715,-0.08156402,-0.057824403,0.16915779,0.60140455,0.04665765,0.11592989,-0.3013445
456,2732,▁@,0.316351,0.49438325,0.6533863,0.02973926,-0.40916905,-0.02798362,0.27287105,-0.13473588,0.7118241,0.39855963,-0.18604319,-0.5499039
457,2732,maa,0.08354661,0.29267597,0.31999022,0.12571004,-0.025632925,0.11598259,0.3081783,0.15116888,0.059273303,0.36690113,0.25486517,0.0028505437
458,2732,th,0.2956185,0.5201206,0.53348607,0.30608717,0.07815733,0.26686,0.6323802,0.3764807,0.33772427,0.56042546,0.33101863,-0.036488287
459,2732,bz,0.14825206,0.4254275,0.52246743,-0.39669582,-0.087804124,-0.11250375,0.034589738,-0.09254992,0.621392,0.29970765,-0.4281641,-0.21857552
460,2732,:,0.66066355,1.0558852,1.1466092,0.41478777,0.111704186,0.33969203,0.9969409,0.536552,0.9649183,0.9337058,0.12256312,0.02883169
461,2732,▁Sai,-0.019518584,0.25901186,0.16712955,-0.023151442,0.20364717,0.050547987,0.07945582,0.106160626,-0.08379915,0.11142656,-0.09383924,0.29435122
462,2732,ba,-0.07069147,0.022367008,-0.03267265,0.022248313,0.13808213,0.05315981,0.03837806,0.0459702,-0.14237447,0.0050601885,0.067885876,0.19533429
463,2732,m,0.10114163,0.22994544,0.089627855,0.13517329,0.22967091,0.1635917,0.21659987,0.25621766,0.018382728,0.07398607,0.22809035,0.19378409
464,2732,▁separa,0.05987069,0.2561627,0.16422418,0.0076599717,0.2514372,0.10764128,0.2007896,0.115709186,-0.0414218,0.20014739,0.0605395,0.31075493
465,2732,r,0.24278317,0.43734866,0.31895036,0.07522538,0.35820922,-0.0173174,0.2557921,0.06025529,-0.09586753,0.25568736,-0.14681125,0.3925588
466,2732,▁as,0.8471871,1.1185682,1.0326352,0.31173578,-0.012320861,0.2527965,0.97770524,0.90313584,1.1114627,1.077276,-0.13985652,0.022035599
467,2732,▁co,-0.26329833,-0.017863333,-0.32617545,-0.20594114,0.10449996,-0.19012952,-0.09858525,-0.18013433,-0.29692322,-0.01357764,-0.0020629168,0.50582236
468,2732,isa,-0.26932696,-0.012841433,-0.2305737,-0.24774826,0.26209012,-0.3927921,0.07783604,-0.2856654,-0.44433546,0.13275927,0.07838872,0.5323644
469,2732,s,0.614989,0.7447157,0.51259065,0.30827823,0.1684452,0.124882564,0.7681658,0.7514541,0.81983316,0.8070085,-0.09341058,-0.18563169
470,2732,!,0.61435205,0.8547406,0.9816538,0.28799778,0.2599206,0.41324607,0.9883517,0.50162244,0.93687475,0.98514974,0.15205008,-0.29322237
471,2732,▁Aman,-0.59108466,-0.44159842,-0.64851993,-0.79434085,-0.24324806,-0.46475935,-1.2284038,-0.9902816,-0.18618664,-0.82554173,-0.80232066,0.22119653
472,2732,h,-0.032489687,0.14409706,0.010934651,-0.18057053,-0.006962657,-0.09905279,-0.18239914,-0.117477626,0.042462304,-0.10406467,-0.1989343,0.12425721
473,2732,ã,-0.27455822,-0.074779496,-0.25913623,-0.350436,0.13393316,-0.24611306,-0.4277071,-0.17425567,-0.087692305,-0.25018942,-0.12381889,0.03584012
474,2732,▁é,0.55347234,0.6993212,0.79901034,0.42355776,0.054684456,0.37405562,0.73163116,0.6661035,0.7295356,0.7560334,0.2747012,-0.2579045
475,2732,▁o,0.3370324,0.44591588,0.42750102,0.27254695,0.29178375,0.28528613,0.3269191,0.5024247,0.79534876,0.3419364,0.20812306,-0.56330276
476,2732,▁dia,0.30677694,0.6527477,0.46330604,0.3387453,0.3171926,0.17498395,0.7260147,0.86910063,0.4800467,0.7679558,0.6596043,-0.018042304
477,2732,▁das,0.30781302,0.6134835,0.5398599,0.15628427,0.03861381,0.07345119,0.6617412,0.8166198,0.62892014,0.7428528,0.4589136,0.08220522
478,2732,▁mul,-0.09349942,0.29864207,0.122752845,-0.40502283,-0.11079939,-0.43643162,0.04438466,0.103783384,0.3305628,0.32623577,-0.1873697,0.7586907
479,2732,here,0.036068812,0.16754034,0.022097416,-0.26388747,-0.17817754,-0.2640308,-0.079438716,-0.15319464,0.10892065,0.079740584,-0.4032961,0.38427794
480,2732,s,-0.07724532,0.10225862,-0.1429041,-0.20089307,0.11599401,-0.4027924,-0.14424193,-0.15704969,0.23326856,0.08500403,-0.63158995,0.4193201
481,2732,!,0.73674226,1.1651596,1.2330514,0.37350187,0.62559927,0.2172075,1.1264639,0.7857181,1.340509,1.3175974,0.0688899,-0.43068087
482,2732,▁O,0.057185836,0.15485364,0.1270971,-0.006478481,0.082017705,-0.011365483,-0.08094275,0.1333877,0.34271547,0.06354726,-0.27118808,-0.13984592
483,2732,▁dia,-0.15910569,0.08283686,-0.15742263,-0.24769117,0.29785416,-0.2132762,-0.24626584,-0.003890179,-0.12636662,-0.21483165,-0.18239179,0.5064626
484,2732,▁de,0.045676455,0.07679262,0.1678718,-0.008555148,-0.09733226,0.07009044,-0.040066265,0.028343529,0.31087023,0.016194709,-0.118005194,-0.17592078
485,2732,▁que,0.15740402,0.14738101,-0.00064855814,0.096011475,0.52473986,0.019666903,0.06251691,-0.09257229,-0.43208206,-0.04352252,0.22780466,-0.019879028
486,2732,m,0.14900285,0.24835068,-0.122703254,0.08080417,0.8939655,-0.073302224,0.18656412,0.15157594,-0.72247463,0.053678088,0.32696518,0.3911633
487,2732,▁se,-0.12282467,-0.051200226,-0.20532553,-0.16930036,0.13349214,0.021869622,-0.19572616,-0.3085611,-0.44012752,-0.19268829,-0.4086296,0.59323215
